created_at,entry_id,Temperature,Humidity,Moisture Sensor,Light Sensor,latitude,longitude,elevation,status
2023-02-07T21:17:08+07:00,2244,27,95,1236,5,,,,Bukan Fuzzy
2023-02-07T21:17:28+07:00,2245,27,95,1285,6,,,,Bukan Fuzzy
2023-02-07T21:17:48+07:00,2246,27,95,1306,6,,,,Bukan Fuzzy
2023-02-07T21:18:08+07:00,2247,27,95,1319,5,,,,Bukan Fuzzy
2023-02-07T21:18:29+07:00,2248,27,95,1305,6,,,,Bukan Fuzzy
2023-02-07T21:18:48+07:00,2249,27,95,1265,5,,,,Bukan Fuzzy
2023-02-07T21:19:08+07:00,2250,27,95,1236,6,,,,Bukan Fuzzy
2023-02-07T21:19:28+07:00,2251,27,95,1327,6,,,,Bukan Fuzzy
2023-02-07T21:19:48+07:00,2252,27,95,1293,6,,,,Bukan Fuzzy
2023-02-07T21:20:08+07:00,2253,27,95,1299,6,,,,Bukan Fuzzy
2023-02-07T21:20:28+07:00,2254,27,95,1285,6,,,,Bukan Fuzzy
2023-02-07T21:20:48+07:00,2255,27,95,1273,6,,,,Bukan Fuzzy
2023-02-07T21:21:08+07:00,2256,27,95,1289,6,,,,Bukan Fuzzy
2023-02-07T21:21:28+07:00,2257,27,95,1329,6,,,,Bukan Fuzzy
2023-02-07T21:21:48+07:00,2258,27,95,1340,6,,,,Bukan Fuzzy
2023-02-07T21:22:08+07:00,2259,27,95,1259,6,,,,Bukan Fuzzy
2023-02-07T21:22:28+07:00,2260,27,95,1291,6,,,,Bukan Fuzzy
2023-02-07T21:22:48+07:00,2261,27,95,1283,6,,,,Bukan Fuzzy
2023-02-07T21:23:08+07:00,2262,27,95,1278,6,,,,Bukan Fuzzy
2023-02-07T21:23:28+07:00,2263,27,95,1278,6,,,,Bukan Fuzzy
2023-02-07T21:23:49+07:00,2264,27,95,1308,6,,,,Bukan Fuzzy
2023-02-07T21:24:08+07:00,2265,27,95,1255,6,,,,Bukan Fuzzy
2023-02-07T21:24:28+07:00,2266,27,95,1291,7,,,,Bukan Fuzzy
2023-02-07T21:24:48+07:00,2267,27,95,1256,6,,,,Bukan Fuzzy
2023-02-07T21:25:08+07:00,2268,27,95,1326,6,,,,Bukan Fuzzy
2023-02-07T21:25:28+07:00,2269,27,95,1359,6,,,,Bukan Fuzzy
2023-02-07T21:25:48+07:00,2270,27,95,1329,6,,,,Bukan Fuzzy
2023-02-07T21:26:08+07:00,2271,27,95,1338,6,,,,Bukan Fuzzy
2023-02-07T21:26:28+07:00,2272,27,95,1296,6,,,,Bukan Fuzzy
2023-02-07T21:26:48+07:00,2273,27,95,1340,6,,,,Bukan Fuzzy
2023-02-07T21:27:08+07:00,2274,27,95,1293,6,,,,Bukan Fuzzy
2023-02-07T21:27:28+07:00,2275,27,95,1267,6,,,,Bukan Fuzzy
2023-02-07T21:27:48+07:00,2276,27,95,1281,6,,,,Bukan Fuzzy
2023-02-07T21:28:08+07:00,2277,27,95,1325,6,,,,Bukan Fuzzy
2023-02-07T21:28:28+07:00,2278,27,95,1289,6,,,,Bukan Fuzzy
2023-02-07T21:28:48+07:00,2279,27,95,1303,6,,,,Bukan Fuzzy
2023-02-07T21:29:08+07:00,2280,27,95,1273,6,,,,Bukan Fuzzy
2023-02-07T21:29:28+07:00,2281,27,95,1291,6,,,,Bukan Fuzzy
2023-02-07T21:29:49+07:00,2282,27,95,1339,6,,,,Bukan Fuzzy
2023-02-07T21:30:08+07:00,2283,27,95,1224,6,,,,Bukan Fuzzy
2023-02-07T21:30:28+07:00,2284,27,95,1321,6,,,,Bukan Fuzzy
2023-02-07T21:30:48+07:00,2285,27,95,1369,6,,,,Bukan Fuzzy
2023-02-07T21:31:08+07:00,2286,27,95,1368,6,,,,Bukan Fuzzy
2023-02-07T21:31:28+07:00,2287,27,94,1373,6,,,,Bukan Fuzzy
2023-02-07T21:31:48+07:00,2288,27,95,1332,6,,,,Bukan Fuzzy
2023-02-07T21:32:08+07:00,2289,27,94,1259,6,,,,Bukan Fuzzy
2023-02-07T21:32:28+07:00,2290,27,94,1333,6,,,,Bukan Fuzzy
2023-02-07T21:32:48+07:00,2291,27,94,1276,6,,,,Bukan Fuzzy
2023-02-07T21:33:09+07:00,2292,27,94,1264,6,,,,Bukan Fuzzy
2023-02-07T21:33:28+07:00,2293,27,94,1270,6,,,,Bukan Fuzzy
2023-02-07T21:33:48+07:00,2294,27,94,1349,6,,,,Bukan Fuzzy
2023-02-07T21:34:09+07:00,2295,27,94,1268,6,,,,Bukan Fuzzy
2023-02-07T21:34:28+07:00,2296,27,94,1345,6,,,,Bukan Fuzzy
2023-02-07T21:34:48+07:00,2297,27,94,1293,6,,,,Bukan Fuzzy
2023-02-07T21:35:08+07:00,2298,27,94,1279,6,,,,Bukan Fuzzy
2023-02-07T21:35:28+07:00,2299,27,94,1269,6,,,,Bukan Fuzzy
2023-02-07T21:35:48+07:00,2300,27,94,1277,6,,,,Bukan Fuzzy
2023-02-07T21:36:08+07:00,2301,27,94,1361,6,,,,Bukan Fuzzy
2023-02-07T21:36:28+07:00,2302,27,94,1260,6,,,,Bukan Fuzzy
2023-02-07T21:36:48+07:00,2303,27,94,1318,6,,,,Bukan Fuzzy
2023-02-07T21:37:08+07:00,2304,27,94,1384,5,,,,Bukan Fuzzy
2023-02-07T21:37:29+07:00,2305,27,94,1336,6,,,,Bukan Fuzzy
2023-02-07T21:37:48+07:00,2306,27,94,1212,6,,,,Bukan Fuzzy
2023-02-07T21:38:08+07:00,2307,27,94,1264,6,,,,Bukan Fuzzy
2023-02-07T21:38:28+07:00,2308,27,94,1286,6,,,,Bukan Fuzzy
2023-02-07T21:38:48+07:00,2309,27,94,1326,6,,,,Bukan Fuzzy
2023-02-07T21:39:08+07:00,2310,27,94,1281,6,,,,Bukan Fuzzy
2023-02-07T21:39:29+07:00,2311,27,94,1270,6,,,,Bukan Fuzzy
2023-02-07T21:39:48+07:00,2312,27,94,1349,6,,,,Bukan Fuzzy
2023-02-07T21:40:08+07:00,2313,27,94,1337,6,,,,Bukan Fuzzy
2023-02-07T21:40:28+07:00,2314,27,94,1285,6,,,,Bukan Fuzzy
2023-02-07T21:40:48+07:00,2315,27,93,1274,6,,,,Bukan Fuzzy
2023-02-07T21:41:08+07:00,2316,27,93,1272,6,,,,Bukan Fuzzy
2023-02-07T21:41:29+07:00,2317,27,93,1316,6,,,,Bukan Fuzzy
2023-02-07T21:41:48+07:00,2318,27,94,1312,6,,,,Bukan Fuzzy
2023-02-07T21:42:10+07:00,2319,27,94,1350,6,,,,Bukan Fuzzy
2023-02-07T21:42:28+07:00,2320,27,94,1318,6,,,,Bukan Fuzzy
2023-02-07T21:42:48+07:00,2321,27,94,1338,6,,,,Bukan Fuzzy
2023-02-07T21:43:08+07:00,2322,27,94,1269,6,,,,Bukan Fuzzy
2023-02-07T21:43:28+07:00,2323,27,94,1285,4,,,,Bukan Fuzzy
2023-02-07T21:43:48+07:00,2324,27,94,1254,6,,,,Bukan Fuzzy
2023-02-07T21:44:08+07:00,2325,27,94,1279,6,,,,Bukan Fuzzy
2023-02-07T21:44:28+07:00,2326,27,95,1332,6,,,,Bukan Fuzzy
2023-02-07T21:44:50+07:00,2327,27,95,1318,6,,,,Bukan Fuzzy
2023-02-07T21:45:08+07:00,2328,27,95,1260,6,,,,Bukan Fuzzy
2023-02-07T21:45:28+07:00,2329,27,95,1289,6,,,,Bukan Fuzzy
2023-02-07T21:45:48+07:00,2330,27,95,1277,6,,,,Bukan Fuzzy
2023-02-07T21:46:08+07:00,2331,27,95,1295,6,,,,Bukan Fuzzy
2023-02-07T21:46:28+07:00,2332,27,95,1263,6,,,,Bukan Fuzzy
2023-02-07T21:46:48+07:00,2333,27,95,1327,6,,,,Bukan Fuzzy
2023-02-07T21:47:08+07:00,2334,27,95,1279,6,,,,Bukan Fuzzy
2023-02-07T21:47:28+07:00,2335,27,95,1278,6,,,,Bukan Fuzzy
2023-02-07T21:47:48+07:00,2336,27,95,1284,6,,,,Bukan Fuzzy
2023-02-07T21:48:08+07:00,2337,27,95,1276,6,,,,Bukan Fuzzy
2023-02-07T21:48:29+07:00,2338,27,95,1273,6,,,,Bukan Fuzzy
2023-02-07T21:48:49+07:00,2339,27,95,1300,6,,,,Bukan Fuzzy
2023-02-07T21:49:08+07:00,2340,27,95,1283,6,,,,Bukan Fuzzy
2023-02-07T21:49:28+07:00,2341,27,95,1322,5,,,,Bukan Fuzzy
2023-02-07T21:49:49+07:00,2342,27,95,1279,6,,,,Bukan Fuzzy
2023-02-07T21:50:08+07:00,2343,27,95,1251,6,,,,Bukan Fuzzy
2023-02-07T21:50:28+07:00,2344,27,95,1264,6,,,,Bukan Fuzzy
2023-02-07T21:50:48+07:00,2345,27,95,1263,6,,,,Bukan Fuzzy
2023-02-07T21:51:08+07:00,2346,27,95,1264,5,,,,Bukan Fuzzy
2023-02-07T21:51:28+07:00,2347,27,95,1208,6,,,,Bukan Fuzzy
2023-02-07T21:51:48+07:00,2348,27,95,1296,6,,,,Bukan Fuzzy
2023-02-07T21:52:08+07:00,2349,27,95,1279,6,,,,Bukan Fuzzy
2023-02-07T21:52:28+07:00,2350,27,95,1297,6,,,,Bukan Fuzzy
2023-02-07T21:52:49+07:00,2351,27,95,1286,6,,,,Bukan Fuzzy
2023-02-07T21:53:08+07:00,2352,27,95,1301,6,,,,Bukan Fuzzy
2023-02-07T21:53:28+07:00,2353,27,95,1320,6,,,,Bukan Fuzzy
2023-02-07T21:53:48+07:00,2354,27,95,1287,6,,,,Bukan Fuzzy
2023-02-07T21:54:08+07:00,2355,27,95,1294,6,,,,Bukan Fuzzy
2023-02-07T21:54:28+07:00,2356,27,95,1197,5,,,,Bukan Fuzzy
2023-02-07T21:54:48+07:00,2357,27,95,1300,6,,,,Bukan Fuzzy
2023-02-07T21:55:08+07:00,2358,27,95,1363,5,,,,Bukan Fuzzy
2023-02-07T21:55:28+07:00,2359,27,95,1250,6,,,,Bukan Fuzzy
2023-02-07T21:55:48+07:00,2360,27,95,1318,5,,,,Bukan Fuzzy
2023-02-07T21:56:08+07:00,2361,27,95,1323,6,,,,Bukan Fuzzy
2023-02-07T21:56:28+07:00,2362,27,95,1291,6,,,,Bukan Fuzzy
2023-02-07T21:56:48+07:00,2363,27,95,1214,6,,,,Bukan Fuzzy
2023-02-07T21:57:08+07:00,2364,27,95,1194,6,,,,Bukan Fuzzy
2023-02-07T21:57:28+07:00,2365,27,95,1324,6,,,,Bukan Fuzzy
2023-02-07T21:57:48+07:00,2366,27,95,1271,6,,,,Bukan Fuzzy
2023-02-07T21:58:08+07:00,2367,27,95,1304,6,,,,Bukan Fuzzy
2023-02-07T21:58:28+07:00,2368,27,95,1124,6,,,,Bukan Fuzzy
2023-02-07T21:58:48+07:00,2369,27,95,1219,6,,,,Bukan Fuzzy
2023-02-07T21:59:08+07:00,2370,27,95,1316,6,,,,Bukan Fuzzy
2023-02-07T21:59:28+07:00,2371,27,95,1301,6,,,,Bukan Fuzzy
2023-02-07T21:59:49+07:00,2372,27,95,1281,6,,,,Bukan Fuzzy
2023-02-07T22:00:08+07:00,2373,27,95,1280,5,,,,Bukan Fuzzy
2023-02-07T22:00:29+07:00,2374,27,95,1318,6,,,,Bukan Fuzzy
2023-02-07T22:00:48+07:00,2375,27,95,1279,6,,,,Bukan Fuzzy
2023-02-07T22:01:08+07:00,2376,27,95,1265,6,,,,Bukan Fuzzy
2023-02-07T22:01:28+07:00,2377,27,95,1285,6,,,,Bukan Fuzzy
2023-02-07T22:01:48+07:00,2378,27,95,1285,6,,,,Bukan Fuzzy
2023-02-07T22:02:10+07:00,2379,27,95,1282,6,,,,Bukan Fuzzy
2023-02-07T22:02:28+07:00,2380,27,95,1255,6,,,,Bukan Fuzzy
2023-02-07T22:02:49+07:00,2381,27,95,1322,6,,,,Bukan Fuzzy
2023-02-07T22:03:09+07:00,2382,27,95,1338,5,,,,Bukan Fuzzy
2023-02-07T22:03:28+07:00,2383,27,95,1250,6,,,,Bukan Fuzzy
2023-02-07T22:03:48+07:00,2384,27,95,1360,5,,,,Bukan Fuzzy
2023-02-07T22:04:08+07:00,2385,27,95,1282,6,,,,Bukan Fuzzy
2023-02-07T22:04:28+07:00,2386,27,95,1306,6,,,,Bukan Fuzzy
2023-02-07T22:04:48+07:00,2387,27,95,1296,6,,,,Bukan Fuzzy
2023-02-07T22:05:08+07:00,2388,27,95,1270,6,,,,Bukan Fuzzy
2023-02-07T22:05:28+07:00,2389,27,95,1311,6,,,,Bukan Fuzzy
2023-02-07T22:05:48+07:00,2390,27,95,1276,6,,,,Bukan Fuzzy
2023-02-07T22:06:08+07:00,2391,27,95,1287,6,,,,Bukan Fuzzy
2023-02-07T22:06:29+07:00,2392,27,95,1242,6,,,,Bukan Fuzzy
2023-02-07T22:06:48+07:00,2393,27,95,1239,6,,,,Bukan Fuzzy
2023-02-07T22:07:08+07:00,2394,27,95,1360,6,,,,Bukan Fuzzy
2023-02-07T22:07:28+07:00,2395,27,95,1284,6,,,,Bukan Fuzzy
2023-02-07T22:07:48+07:00,2396,27,95,1355,6,,,,Bukan Fuzzy
2023-02-07T22:08:08+07:00,2397,27,95,1257,6,,,,Bukan Fuzzy
2023-02-07T22:08:28+07:00,2398,27,95,1326,6,,,,Bukan Fuzzy
2023-02-07T22:08:48+07:00,2399,27,95,1320,6,,,,Bukan Fuzzy
2023-02-07T22:09:08+07:00,2400,27,95,1328,5,,,,Bukan Fuzzy
2023-02-07T22:09:29+07:00,2401,27,95,1318,6,,,,Bukan Fuzzy
2023-02-07T22:09:48+07:00,2402,27,95,1330,6,,,,Bukan Fuzzy
2023-02-07T22:10:08+07:00,2403,27,95,1325,5,,,,Bukan Fuzzy
2023-02-07T22:10:28+07:00,2404,27,95,1332,6,,,,Bukan Fuzzy
2023-02-07T22:10:48+07:00,2405,27,95,1323,6,,,,Bukan Fuzzy
2023-02-07T22:11:08+07:00,2406,27,95,1342,6,,,,Bukan Fuzzy
2023-02-07T22:11:29+07:00,2407,27,95,1275,6,,,,Bukan Fuzzy
2023-02-07T22:11:48+07:00,2408,27,95,1314,6,,,,Bukan Fuzzy
2023-02-07T22:12:08+07:00,2409,27,95,1276,6,,,,Bukan Fuzzy
2023-02-07T22:12:28+07:00,2410,27,95,1285,6,,,,Bukan Fuzzy
2023-02-07T22:12:48+07:00,2411,27,95,1328,6,,,,Bukan Fuzzy
2023-02-07T22:13:08+07:00,2412,27,95,1246,6,,,,Bukan Fuzzy
2023-02-07T22:13:29+07:00,2413,27,95,1375,5,,,,Bukan Fuzzy
2023-02-07T22:13:48+07:00,2414,27,95,1193,6,,,,Bukan Fuzzy
2023-02-07T22:14:08+07:00,2415,27,95,1271,6,,,,Bukan Fuzzy
2023-02-07T22:14:28+07:00,2416,27,95,1283,6,,,,Bukan Fuzzy
2023-02-07T22:14:48+07:00,2417,27,95,1295,6,,,,Bukan Fuzzy
2023-02-07T22:15:08+07:00,2418,27,95,1312,6,,,,Bukan Fuzzy
2023-02-07T22:15:28+07:00,2419,27,95,1371,6,,,,Bukan Fuzzy
2023-02-07T22:15:48+07:00,2420,27,95,1341,6,,,,Bukan Fuzzy
2023-02-07T22:16:08+07:00,2421,27,95,1274,6,,,,Bukan Fuzzy
2023-02-07T22:16:28+07:00,2422,27,95,1276,5,,,,Bukan Fuzzy
2023-02-07T22:16:48+07:00,2423,27,95,1349,6,,,,Bukan Fuzzy
2023-02-07T22:17:08+07:00,2424,27,95,1177,7,,,,Bukan Fuzzy
2023-02-07T22:17:30+07:00,2425,27,95,1433,6,,,,Bukan Fuzzy
2023-02-07T22:17:48+07:00,2426,27,95,1247,6,,,,Bukan Fuzzy
2023-02-07T22:18:09+07:00,2427,27,95,1368,6,,,,Bukan Fuzzy
2023-02-07T22:18:28+07:00,2428,27,95,1276,6,,,,Bukan Fuzzy
2023-02-07T22:18:48+07:00,2429,27,95,1272,6,,,,Bukan Fuzzy
2023-02-07T22:19:09+07:00,2430,27,95,1334,5,,,,Bukan Fuzzy
2023-02-07T22:19:28+07:00,2431,27,95,1342,6,,,,Bukan Fuzzy
2023-02-07T22:19:48+07:00,2432,27,95,1245,6,,,,Bukan Fuzzy
2023-02-07T22:20:08+07:00,2433,27,95,1284,6,,,,Bukan Fuzzy
2023-02-07T22:20:28+07:00,2434,27,95,1302,6,,,,Bukan Fuzzy
2023-02-07T22:20:48+07:00,2435,27,95,1276,6,,,,Bukan Fuzzy
2023-02-07T22:21:08+07:00,2436,27,95,1375,6,,,,Bukan Fuzzy
2023-02-07T22:21:29+07:00,2437,27,95,1293,6,,,,Bukan Fuzzy
2023-02-07T22:21:48+07:00,2438,27,95,1343,6,,,,Bukan Fuzzy
2023-02-07T22:22:08+07:00,2439,27,95,1288,6,,,,Bukan Fuzzy
2023-02-07T22:22:28+07:00,2440,27,95,1261,5,,,,Bukan Fuzzy
2023-02-07T22:22:48+07:00,2441,27,95,1330,6,,,,Bukan Fuzzy
2023-02-07T22:23:09+07:00,2442,27,95,1258,6,,,,Bukan Fuzzy
2023-02-07T22:23:28+07:00,2443,27,95,1328,6,,,,Bukan Fuzzy
2023-02-07T22:23:48+07:00,2444,27,95,1340,6,,,,Bukan Fuzzy
2023-02-07T22:24:08+07:00,2445,27,95,1257,6,,,,Bukan Fuzzy
2023-02-07T22:24:29+07:00,2446,27,95,1276,6,,,,Bukan Fuzzy
2023-02-07T22:24:48+07:00,2447,27,95,1291,6,,,,Bukan Fuzzy
2023-02-07T22:25:08+07:00,2448,27,95,1341,6,,,,Bukan Fuzzy
2023-02-07T22:25:29+07:00,2449,27,95,1331,6,,,,Bukan Fuzzy
2023-02-07T22:25:49+07:00,2450,27,95,1276,6,,,,Bukan Fuzzy
2023-02-07T22:26:08+07:00,2451,27,95,1357,6,,,,Bukan Fuzzy
2023-02-07T22:26:28+07:00,2452,27,95,1326,6,,,,Bukan Fuzzy
2023-02-07T22:26:48+07:00,2453,27,95,1268,6,,,,Bukan Fuzzy
2023-02-07T22:27:09+07:00,2454,27,95,1318,6,,,,Bukan Fuzzy
2023-02-07T22:27:28+07:00,2455,27,95,1215,6,,,,Bukan Fuzzy
2023-02-07T22:27:48+07:00,2456,27,95,1249,5,,,,Bukan Fuzzy
2023-02-07T22:28:08+07:00,2457,27,95,1336,6,,,,Bukan Fuzzy
2023-02-07T22:28:28+07:00,2458,27,95,1287,6,,,,Bukan Fuzzy
2023-02-07T22:28:48+07:00,2459,27,95,1327,6,,,,Bukan Fuzzy
2023-02-07T22:29:08+07:00,2460,27,95,1264,6,,,,Bukan Fuzzy
2023-02-07T22:29:28+07:00,2461,27,95,1245,6,,,,Bukan Fuzzy
2023-02-07T22:29:48+07:00,2462,27,95,1325,6,,,,Bukan Fuzzy
2023-02-07T22:30:10+07:00,2463,27,95,1321,6,,,,Bukan Fuzzy
2023-02-07T22:30:28+07:00,2464,27,95,1348,6,,,,Bukan Fuzzy
2023-02-07T22:30:48+07:00,2465,27,95,1281,6,,,,Bukan Fuzzy
2023-02-07T22:31:08+07:00,2466,27,95,1272,6,,,,Bukan Fuzzy
2023-02-07T22:31:28+07:00,2467,27,95,1266,6,,,,Bukan Fuzzy
2023-02-07T22:31:48+07:00,2468,27,95,1267,6,,,,Bukan Fuzzy
2023-02-07T22:32:08+07:00,2469,27,95,1305,6,,,,Bukan Fuzzy
2023-02-07T22:32:30+07:00,2470,27,95,1309,6,,,,Bukan Fuzzy
2023-02-07T22:32:48+07:00,2471,27,95,1259,6,,,,Bukan Fuzzy
2023-02-07T22:33:08+07:00,2472,27,95,1290,6,,,,Bukan Fuzzy
2023-02-07T22:33:28+07:00,2473,27,95,1254,6,,,,Bukan Fuzzy
2023-02-07T22:33:48+07:00,2474,27,95,1340,5,,,,Bukan Fuzzy
2023-02-07T22:34:08+07:00,2475,27,95,1280,6,,,,Bukan Fuzzy
2023-02-07T22:34:29+07:00,2476,27,95,1269,6,,,,Bukan Fuzzy
2023-02-07T22:34:48+07:00,2477,27,95,1319,6,,,,Bukan Fuzzy
2023-02-07T22:35:08+07:00,2478,27,95,1285,6,,,,Bukan Fuzzy
2023-02-07T22:35:28+07:00,2479,27,95,1354,6,,,,Bukan Fuzzy
2023-02-07T22:35:48+07:00,2480,27,95,1313,6,,,,Bukan Fuzzy
2023-02-07T22:36:08+07:00,2481,27,95,1335,6,,,,Bukan Fuzzy
2023-02-07T22:36:28+07:00,2482,27,95,1367,7,,,,Bukan Fuzzy
2023-02-07T22:36:48+07:00,2483,27,95,1291,6,,,,Bukan Fuzzy
2023-02-07T22:37:08+07:00,2484,27,95,1258,6,,,,Bukan Fuzzy
2023-02-07T22:37:28+07:00,2485,27,95,1418,6,,,,Bukan Fuzzy
2023-02-07T22:37:48+07:00,2486,27,95,1329,6,,,,Bukan Fuzzy
2023-02-07T22:38:08+07:00,2487,27,95,1233,6,,,,Bukan Fuzzy
2023-02-07T22:38:28+07:00,2488,27,95,1345,6,,,,Bukan Fuzzy
2023-02-07T22:38:48+07:00,2489,27,95,1330,6,,,,Bukan Fuzzy
2023-02-07T22:39:08+07:00,2490,27,95,1292,6,,,,Bukan Fuzzy
2023-02-07T22:39:28+07:00,2491,27,95,1332,6,,,,Bukan Fuzzy
2023-02-07T22:39:48+07:00,2492,27,95,1279,6,,,,Bukan Fuzzy
2023-02-07T22:40:08+07:00,2493,27,95,1334,6,,,,Bukan Fuzzy
2023-02-07T22:40:28+07:00,2494,27,95,1376,6,,,,Bukan Fuzzy
2023-02-07T22:40:48+07:00,2495,27,95,1297,6,,,,Bukan Fuzzy
2023-02-07T22:41:08+07:00,2496,27,95,1339,6,,,,Bukan Fuzzy
2023-02-07T22:41:29+07:00,2497,27,95,1368,6,,,,Bukan Fuzzy
2023-02-07T22:41:48+07:00,2498,27,95,1243,6,,,,Bukan Fuzzy
2023-02-07T22:42:08+07:00,2499,27,95,1223,6,,,,Bukan Fuzzy
2023-02-07T22:42:28+07:00,2500,27,95,1333,6,,,,Bukan Fuzzy
2023-02-07T22:42:48+07:00,2501,27,95,1357,6,,,,Bukan Fuzzy
2023-02-07T22:43:08+07:00,2502,27,95,1330,6,,,,Bukan Fuzzy
2023-02-07T22:43:28+07:00,2503,27,95,1276,6,,,,Bukan Fuzzy
2023-02-07T22:43:48+07:00,2504,27,95,1261,6,,,,Bukan Fuzzy
2023-02-07T22:44:08+07:00,2505,27,95,1279,6,,,,Bukan Fuzzy
2023-02-07T22:44:28+07:00,2506,27,95,1287,6,,,,Bukan Fuzzy
2023-02-07T22:44:48+07:00,2507,27,95,1267,6,,,,Bukan Fuzzy
2023-02-07T22:45:09+07:00,2508,27,95,1325,6,,,,Bukan Fuzzy
2023-02-07T22:45:28+07:00,2509,27,95,1393,6,,,,Bukan Fuzzy
2023-02-07T22:45:48+07:00,2510,27,95,1270,6,,,,Bukan Fuzzy
2023-02-07T22:46:08+07:00,2511,27,95,1342,6,,,,Bukan Fuzzy
2023-02-07T22:46:28+07:00,2512,27,95,1285,6,,,,Bukan Fuzzy
2023-02-07T22:46:48+07:00,2513,27,95,1271,6,,,,Bukan Fuzzy
2023-02-07T22:47:08+07:00,2514,27,95,1345,6,,,,Bukan Fuzzy
2023-02-07T22:47:29+07:00,2515,27,95,1336,6,,,,Bukan Fuzzy
2023-02-07T22:47:49+07:00,2516,27,95,1344,6,,,,Bukan Fuzzy
2023-02-07T22:48:08+07:00,2517,27,95,1306,6,,,,Bukan Fuzzy
2023-02-07T22:48:31+07:00,2518,27,95,1388,6,,,,Bukan Fuzzy
2023-02-07T22:48:48+07:00,2519,27,95,1342,6,,,,Bukan Fuzzy
2023-02-07T22:49:08+07:00,2520,27,95,1341,6,,,,Bukan Fuzzy
2023-02-07T22:49:28+07:00,2521,27,95,1288,6,,,,Bukan Fuzzy
2023-02-07T22:49:48+07:00,2522,27,95,1364,5,,,,Bukan Fuzzy
2023-02-07T22:50:08+07:00,2523,27,95,1265,6,,,,Bukan Fuzzy
2023-02-07T22:50:28+07:00,2524,27,95,1256,6,,,,Bukan Fuzzy
2023-02-07T22:50:50+07:00,2525,27,95,1321,6,,,,Bukan Fuzzy
2023-02-07T22:51:09+07:00,2526,27,95,1327,6,,,,Bukan Fuzzy
2023-02-07T22:51:28+07:00,2527,27,95,1331,6,,,,Bukan Fuzzy
2023-02-07T22:51:48+07:00,2528,27,95,1271,6,,,,Bukan Fuzzy
2023-02-07T22:52:08+07:00,2529,27,95,1279,6,,,,Bukan Fuzzy
2023-02-07T22:52:28+07:00,2530,27,95,1231,6,,,,Bukan Fuzzy
2023-02-07T22:52:48+07:00,2531,27,95,1293,6,,,,Bukan Fuzzy
2023-02-07T22:53:08+07:00,2532,27,95,1247,6,,,,Bukan Fuzzy
2023-02-07T22:53:28+07:00,2533,27,95,1301,6,,,,Bukan Fuzzy
2023-02-07T22:53:48+07:00,2534,27,95,1280,6,,,,Bukan Fuzzy
2023-02-07T22:54:08+07:00,2535,27,95,1273,6,,,,Bukan Fuzzy
2023-02-07T22:54:28+07:00,2536,27,95,1292,6,,,,Bukan Fuzzy
2023-02-07T22:54:48+07:00,2537,27,95,1251,6,,,,Bukan Fuzzy
2023-02-07T22:55:08+07:00,2538,27,95,1331,6,,,,Bukan Fuzzy
2023-02-07T22:55:29+07:00,2539,27,95,1286,6,,,,Bukan Fuzzy
2023-02-07T22:55:48+07:00,2540,27,95,1170,6,,,,Bukan Fuzzy
2023-02-07T22:56:08+07:00,2541,27,95,1190,6,,,,Bukan Fuzzy
2023-02-07T22:56:28+07:00,2542,27,95,1265,6,,,,Bukan Fuzzy
2023-02-07T22:56:48+07:00,2543,27,95,1312,6,,,,Bukan Fuzzy
2023-02-07T22:57:08+07:00,2544,27,95,1302,6,,,,Bukan Fuzzy
2023-02-07T22:57:28+07:00,2545,27,95,1347,6,,,,Bukan Fuzzy
2023-02-07T22:57:48+07:00,2546,27,95,1276,6,,,,Bukan Fuzzy
2023-02-07T22:58:09+07:00,2547,27,95,1334,6,,,,Bukan Fuzzy
2023-02-07T22:58:28+07:00,2548,27,95,1306,6,,,,Bukan Fuzzy
2023-02-07T22:58:49+07:00,2549,27,95,1289,6,,,,Bukan Fuzzy
2023-02-07T22:59:08+07:00,2550,27,95,1285,6,,,,Bukan Fuzzy
2023-02-07T22:59:28+07:00,2551,27,95,1319,6,,,,Bukan Fuzzy
2023-02-07T22:59:48+07:00,2552,27,95,1342,6,,,,Bukan Fuzzy
2023-02-07T23:00:09+07:00,2553,27,95,1271,5,,,,Bukan Fuzzy
2023-02-07T23:00:28+07:00,2554,27,95,1324,6,,,,Bukan Fuzzy
2023-02-07T23:00:48+07:00,2555,27,95,1331,6,,,,Bukan Fuzzy
2023-02-07T23:01:08+07:00,2556,27,95,1231,6,,,,Bukan Fuzzy
2023-02-07T23:01:28+07:00,2557,27,95,1286,6,,,,Bukan Fuzzy
2023-02-07T23:01:48+07:00,2558,27,95,1293,6,,,,Bukan Fuzzy
2023-02-07T23:02:08+07:00,2559,27,95,1354,6,,,,Bukan Fuzzy
2023-02-07T23:02:28+07:00,2560,27,95,1349,6,,,,Bukan Fuzzy
2023-02-07T23:02:48+07:00,2561,27,95,1262,6,,,,Bukan Fuzzy
2023-02-07T23:03:08+07:00,2562,27,95,1350,6,,,,Bukan Fuzzy
2023-02-07T23:03:28+07:00,2563,27,95,1331,6,,,,Bukan Fuzzy
2023-02-07T23:03:48+07:00,2564,27,95,1363,6,,,,Bukan Fuzzy
2023-02-07T23:04:09+07:00,2565,27,95,1313,6,,,,Bukan Fuzzy
2023-02-07T23:04:28+07:00,2566,27,95,1207,6,,,,Bukan Fuzzy
2023-02-07T23:04:48+07:00,2567,27,95,1269,6,,,,Bukan Fuzzy
